accident_id,county,date,time,latitude,longitude,severity,casualties,vehicles_involved,road_type,lighting,datetime,hour,day_of_week,month,is_weekend,is_rush_hour,accident_severity_index,temperature_mean,precipitation_sum,windspeed_max,population,traffic_index,rain_flag,wind_flag,weather_impact_score,accidents_per_100k_proxy
ACC-000715,Galway,2024-08-06,21:55:00,53.222430130827455,-9.135630240325591,2,0,2,Urban,Darkness,2024-08-06 21:55:00,21,Tuesday,8,False,0,1.5,14.8,3.6,29.8,292000,0.55,1,1,2.5140000000000002,0.5308219178082193
ACC-000716,Dublin,2025-05-04,04:12:00,53.47402391653464,-6.306669597414098,4,3,1,Urban,Daylight,2025-05-04 04:12:00,4,Sunday,5,True,0,3.1500000000000004,9.0,0.6,21.0,1453000,1.0,0,0,1.15,0.13764624913971094
ACC-000717,Kerry,2023-09-22,10:21:00,52.26528639105469,-9.58759543833935,1,0,3,Urban,Daylight,2023-09-22 10:21:00,10,Friday,9,False,0,1.1500000000000001,10.9,1.1,22.0,156000,0.42,1,0,1.155,0.9102564102564101
ACC-000718,Dublin,2024-04-09,23:18:00,53.3872729055533,-6.090670380076598,3,1,3,Rural,Daylight,2024-04-09 23:18:00,23,Tuesday,4,False,0,2.5,8.5,4.8,40.9,1453000,1.0,1,1,3.762,0.13764624913971094
ACC-000719,Waterford,2023-10-26,21:11:00,52.255846720252045,-7.1413291459679735,1,1,2,Urban,Daylight,2023-10-26 21:11:00,21,Thursday,10,False,0,1.2000000000000002,10.8,1.1,14.9,127000,0.44,1,0,0.9420000000000001,1.1338582677165354
ACC-000720,Waterford,2025-11-01,06:17:00,52.2270957163794,-7.076383940755573,3,3,1,Urban,Darkness,2025-11-01 06:17:00,6,Saturday,11,True,0,2.6000000000000005,9.0,2.6,29.3,127000,0.44,1,1,2.2990000000000004,1.1338582677165354
ACC-000721,Dublin,2024-10-01,21:39:00,53.2737746958122,-6.34254074383172,1,0,3,Urban,Daylight,2024-10-01 21:39:00,21,Tuesday,10,False,0,1.1500000000000001,12.1,4.2,23.8,1453000,1.0,1,0,2.604,0.13764624913971094
ACC-000722,Galway,2025-04-15,12:37:00,53.24460249005183,-9.076722776475505,1,0,2,Rural,Daylight,2025-04-15 12:37:00,12,Tuesday,4,False,0,0.9500000000000001,8.4,0.6,19.9,292000,0.55,0,0,1.267,0.5308219178082193
ACC-000723,Limerick,2023-08-06,10:56:00,52.567954342730005,-8.707832775371216,3,1,2,Rural,Daylight,2023-08-06 10:56:00,10,Sunday,8,True,0,2.3000000000000003,14.0,3.0,21.1,210000,0.5,1,0,1.983,0.7142857142857142
ACC-000724,Cork,2025-03-24,06:33:00,51.910796359419216,-8.479518919044876,1,1,1,Rural,Daylight,2025-03-24 06:33:00,6,Monday,3,False,0,1.0,7.5,0.0,15.9,584000,0.72,0,0,1.1019999999999999,0.2945205479452055
ACC-000725,Kilkenny,2025-12-16,23:46:00,52.59983280642224,-7.229031739930304,2,3,2,Urban,Daylight,2025-12-16 23:46:00,23,Tuesday,12,False,0,2.25,2.4,0.0,19.6,103000,0.4,0,0,2.488,1.3592233009708736
ACC-000726,Dublin,2024-02-20,03:49:00,53.434967808368896,-6.211605406966897,3,3,2,Urban,Darkness,2024-02-20 03:49:00,3,Tuesday,2,False,0,2.8000000000000003,10.1,2.7,31.3,1453000,1.0,1,1,2.154,0.13764624913971094
ACC-000727,Dublin,2024-04-09,12:09:00,53.32258690536167,-6.14324611998332,1,2,2,Urban,Daylight,2024-04-09 12:09:00,12,Tuesday,4,False,0,1.4500000000000002,8.5,4.8,40.9,1453000,1.0,1,1,3.762,0.13764624913971094
ACC-000728,Kilkenny,2024-01-07,06:14:00,52.67002544273838,-7.274831605353618,1,0,2,Rural,Daylight,2024-01-07 06:14:00,6,Sunday,1,True,0,0.9500000000000001,1.8,0.0,7.1,103000,0.4,0,0,2.263,1.3592233009708736
ACC-000729,Limerick,2024-12-26,16:36:00,52.70416376270987,-8.615009468723443,1,1,2,Urban,Darkness,2024-12-26 16:36:00,16,Thursday,12,False,1,1.2000000000000002,9.4,0.1,15.3,210000,0.5,0,0,0.6539999999999999,0.7142857142857142
ACC-000730,Kilkenny,2023-03-01,09:39:00,52.60174645345511,-7.248617361453634,1,0,1,Urban,Daylight,2023-03-01 09:39:00,9,Wednesday,3,False,1,0.75,5.5,0.0,17.2,103000,0.4,0,0,1.641,1.3592233009708736
ACC-000731,Dublin,2025-10-24,21:10:00,53.38952871688944,-6.305124062151852,1,0,3,Urban,Daylight,2025-10-24 21:10:00,21,Friday,10,False,0,1.1500000000000001,8.9,2.9,27.0,1453000,1.0,1,1,2.39,0.13764624913971094
ACC-000732,Galway,2025-05-09,23:32:00,53.26811157935583,-9.047359219749673,3,1,1,Rural,Daylight,2025-05-09 23:32:00,23,Friday,5,False,0,2.1,13.0,0.0,7.9,292000,0.55,0,0,0.237,0.5308219178082193
ACC-000733,Waterford,2025-05-15,19:57:00,52.42730515615487,-7.049447499058032,1,2,3,Urban,Daylight,2025-05-15 19:57:00,19,Thursday,5,False,0,1.6500000000000001,14.1,0.0,10.8,127000,0.44,0,0,0.324,1.1338582677165354
ACC-000734,Limerick,2023-02-17,03:20:00,52.6225842900083,-8.59362213655156,2,2,1,Motorway,Daylight,2023-02-17 03:20:00,3,Friday,2,False,0,1.8,11.4,3.2,25.7,210000,0.5,1,1,2.2110000000000003,0.7142857142857142
ACC-000735,Kilkenny,2024-08-17,05:19:00,52.71801676230195,-7.184575854164658,2,2,2,Urban,Daylight,2024-08-17 05:19:00,5,Saturday,8,True,0,2.0,14.5,0.1,17.8,103000,0.4,0,0,0.5790000000000001,1.3592233009708736
ACC-000736,Wexford,2025-08-24,19:22:00,52.1961527054498,-6.486537053931237,2,2,3,Urban,Daylight,2025-08-24 19:22:00,19,Sunday,8,True,0,2.2,17.1,0.1,18.0,163000,0.46,0,0,0.5850000000000001,0.8957055214723927
ACC-000737,Limerick,2024-06-09,23:03:00,52.64974285786036,-8.652156517770607,2,0,1,Rural,Daylight,2024-06-09 23:03:00,23,Sunday,6,True,0,1.3,11.7,2.7,26.6,210000,0.5,1,1,2.013,0.7142857142857142
ACC-000738,Dublin,2024-11-08,20:52:00,53.45107972648811,-6.487039582610658,1,1,2,Rural,Daylight,2024-11-08 20:52:00,20,Friday,11,False,0,1.2000000000000002,12.3,0.4,23.1,1453000,1.0,0,0,0.873,0.13764624913971094
ACC-000739,Cork,2025-07-08,09:01:00,51.93618895666547,-8.49450131560248,2,0,3,Urban,Daylight,2025-07-08 09:01:00,9,Tuesday,7,False,1,1.7000000000000002,17.7,0.3,19.4,584000,0.72,0,0,0.717,0.2945205479452055
ACC-000740,Waterford,2023-03-21,13:39:00,52.29476320853856,-7.016494687662428,2,1,3,Motorway,Daylight,2023-03-21 13:39:00,13,Tuesday,3,False,0,1.9500000000000002,9.9,21.2,37.7,127000,0.44,1,1,10.696,1.1338582677165354
ACC-000741,Galway,2023-08-28,19:23:00,53.24320333990096,-9.062895653761917,1,2,1,Urban,Daylight,2023-08-28 19:23:00,19,Monday,8,False,0,1.25,15.3,0.3,17.4,292000,0.55,0,0,0.6569999999999999,0.5308219178082193
ACC-000742,Limerick,2023-04-06,12:46:00,52.68873995819599,-8.638037447643507,1,0,2,Motorway,Daylight,2023-04-06 12:46:00,12,Thursday,4,False,0,0.9500000000000001,8.1,2.5,15.6,210000,0.5,1,0,2.068,0.7142857142857142
ACC-000743,Dublin,2024-02-01,19:17:00,53.396979420097495,-6.163135451523685,2,2,3,Motorway,Daylight,2024-02-01 19:17:00,19,Thursday,2,False,0,2.2,6.6,0.0,28.1,1453000,1.0,0,1,1.693,0.13764624913971094
ACC-000744,Cork,2025-06-01,15:01:00,51.88015932832191,-8.424263148078891,3,3,3,Rural,Daylight,2025-06-01 15:01:00,15,Sunday,6,True,0,3.0000000000000004,13.2,0.3,26.6,584000,0.72,0,1,0.933,0.2945205479452055
ACC-000745,Kerry,2023-02-28,12:31:00,52.00450415655506,-9.653435977414636,1,1,1,Urban,Daylight,2023-02-28 12:31:00,12,Tuesday,2,False,0,1.0,5.1,0.0,10.9,156000,0.42,0,0,1.552,0.9102564102564101
ACC-000746,Limerick,2023-11-18,01:34:00,52.62839337287056,-8.637922703019248,3,2,3,Rural,Daylight,2023-11-18 01:34:00,1,Saturday,11,True,0,2.7500000000000004,12.4,9.4,22.4,210000,0.5,1,0,4.902,0.7142857142857142
ACC-000747,Cork,2023-03-23,17:39:00,51.88345686523666,-8.518357649737007,2,1,3,Urban,Daylight,2023-03-23 17:39:00,17,Thursday,3,False,1,1.9500000000000002,8.3,13.4,29.5,584000,0.72,1,1,7.34,0.2945205479452055
ACC-000748,Cork,2023-12-15,15:17:00,51.87920109908148,-8.459698345800902,1,1,2,Motorway,Daylight,2023-12-15 15:17:00,15,Friday,12,False,0,1.2000000000000002,8.6,0.0,13.3,584000,0.72,0,0,0.7490000000000001,0.2945205479452055
ACC-000749,Kilkenny,2025-04-12,04:37:00,52.6552790057082,-7.307702889732198,2,0,1,Rural,Daylight,2025-04-12 04:37:00,4,Saturday,4,True,0,1.3,8.3,0.0,20.6,103000,0.4,0,0,1.0429999999999997,1.3592233009708736
ACC-000750,Dublin,2023-01-28,23:22:00,53.375182158483824,-6.150307383082563,3,1,1,Urban,Daylight,2023-01-28 23:22:00,23,Saturday,1,True,0,2.1,6.3,0.0,17.1,1453000,1.0,0,0,1.4380000000000002,0.13764624913971094
ACC-000751,Wexford,2025-03-06,14:05:00,52.33104980626499,-6.5208157625495655,2,4,1,Urban,Daylight,2025-03-06 14:05:00,14,Thursday,3,False,0,2.3000000000000003,10.1,0.7,31.8,163000,0.46,0,1,1.269,0.8957055214723927
ACC-000752,Dublin,2023-09-15,15:20:00,53.278776720334086,-6.391998695117598,2,1,2,Urban,Daylight,2023-09-15 15:20:00,15,Friday,9,False,0,1.75,13.1,21.6,21.7,1453000,1.0,1,0,10.371,0.13764624913971094
ACC-000753,Dublin,2024-10-20,05:04:00,53.38459603050376,-6.381769211803199,2,2,3,Rural,Daylight,2024-10-20 05:04:00,5,Sunday,10,True,0,2.2,14.0,7.9,51.5,1453000,1.0,1,1,5.1000000000000005,0.13764624913971094
ACC-000754,Dublin,2023-01-28,08:47:00,53.45903795583234,-6.280160282610575,2,0,4,Motorway,Daylight,2023-01-28 08:47:00,8,Saturday,1,True,1,1.9000000000000001,6.3,0.0,17.1,1453000,1.0,0,0,1.4380000000000002,0.13764624913971094
ACC-000755,Cork,2024-05-22,12:18:00,51.87899043581977,-8.399625607774691,1,0,1,Rural,Daylight,2024-05-22 12:18:00,12,Wednesday,5,False,0,0.75,13.4,2.9,22.1,584000,0.72,1,0,1.968,0.2945205479452055
ACC-000756,Cork,2023-05-16,08:08:00,51.87787627970773,-8.411491421091556,1,1,2,Urban,Daylight,2023-05-16 08:08:00,8,Tuesday,5,False,1,1.2000000000000002,10.8,0.0,10.7,584000,0.72,0,0,0.32099999999999995,0.2945205479452055
ACC-000757,Limerick,2024-06-11,09:05:00,52.63754560158095,-8.606731549518804,3,1,2,Rural,Daylight,2024-06-11 09:05:00,9,Tuesday,6,False,1,2.3000000000000003,11.1,0.2,14.6,210000,0.5,0,0,0.528,0.7142857142857142
ACC-000758,Limerick,2024-06-03,07:58:00,52.52475430498755,-8.537887670729386,1,0,3,Urban,Daylight,2024-06-03 07:58:00,7,Monday,6,False,1,1.1500000000000001,13.6,0.6,14.8,210000,0.5,0,0,0.714,0.7142857142857142
ACC-000759,Kerry,2024-03-24,08:46:00,52.1902448744027,-9.512809009217852,3,1,2,Rural,Darkness,2024-03-24 08:46:00,8,Sunday,3,True,1,2.3000000000000003,7.7,10.5,13.3,156000,0.42,1,0,5.699000000000001,0.9102564102564101
ACC-000760,Kerry,2024-12-24,08:26:00,52.243313792138274,-9.524894236731036,3,3,2,Rural,Daylight,2024-12-24 08:26:00,8,Tuesday,12,False,1,2.8000000000000003,11.5,0.2,15.6,156000,0.42,0,0,0.5579999999999999,0.9102564102564101
ACC-000761,Galway,2024-10-26,18:09:00,53.22279991327567,-9.00881385796315,4,3,3,Urban,Darkness,2024-10-26 18:09:00,18,Saturday,10,True,1,3.5500000000000003,9.2,3.0,22.4,292000,0.55,1,0,2.2220000000000004,0.5308219178082193
ACC-000762,Cork,2023-02-23,23:42:00,51.87523135887754,-8.499625437852886,1,2,3,Rural,Darkness,2023-02-23 23:42:00,23,Thursday,2,False,0,1.6500000000000001,5.4,0.0,23.0,584000,0.72,0,0,1.8399999999999999,0.2945205479452055
ACC-000763,Galway,2024-12-08,01:52:00,53.301791092967065,-8.891113392062671,2,3,1,Urban,Darkness,2024-12-08 01:52:00,1,Sunday,12,True,0,2.0500000000000003,6.8,0.0,30.2,292000,0.55,0,1,1.706,0.5308219178082193
ACC-000764,Waterford,2025-10-05,17:58:00,52.35271367600585,-7.017709175141945,4,2,2,Rural,Darkness,2025-10-05 17:58:00,17,Sunday,10,True,1,3.1,11.9,0.0,24.1,127000,0.44,0,0,0.723,1.1338582677165354
ACC-000765,Cork,2023-10-18,06:58:00,51.811221712648205,-8.525425666921826,1,0,1,Urban,Daylight,2023-10-18 06:58:00,6,Wednesday,10,False,0,0.75,13.5,57.4,25.3,584000,0.72,1,1,26.589,0.2945205479452055
ACC-000766,Dublin,2025-10-17,13:13:00,53.32889083531839,-6.229545644990427,1,0,3,Urban,Daylight,2025-10-17 13:13:00,13,Friday,10,False,0,1.1500000000000001,12.1,0.0,17.9,1453000,1.0,0,0,0.5369999999999999,0.13764624913971094
ACC-000767,Kerry,2023-11-19,13:49:00,52.12735357962924,-9.479547485139053,1,1,2,Motorway,Darkness,2023-11-19 13:49:00,13,Sunday,11,True,0,1.2000000000000002,10.8,9.7,28.0,156000,0.42,1,1,5.205,0.9102564102564101
ACC-000768,Dublin,2024-02-29,18:59:00,53.36465341908133,-6.256764973203233,1,1,2,Urban,Daylight,2024-02-29 18:59:00,18,Thursday,2,False,1,1.2000000000000002,6.5,0.2,30.3,1453000,1.0,0,1,1.874,0.13764624913971094
ACC-000769,Dublin,2025-04-15,21:15:00,53.413347119612496,-6.238452471549476,1,0,4,Rural,Darkness,2025-04-15 21:15:00,21,Tuesday,4,False,0,1.35,8.4,2.1,22.7,1453000,1.0,1,0,2.026,0.13764624913971094
ACC-000770,Waterford,2023-04-08,21:30:00,52.31452486990044,-7.201161118742017,2,1,2,Urban,Daylight,2023-04-08 21:30:00,21,Saturday,4,True,0,1.75,9.8,0.0,22.2,127000,0.44,0,0,0.7159999999999997,1.1338582677165354
ACC-000771,Galway,2024-08-12,01:55:00,53.223276680779065,-8.997373812803557,3,2,3,Urban,Daylight,2024-08-12 01:55:00,1,Monday,8,False,0,2.7500000000000004,17.1,17.5,28.5,292000,0.55,1,1,8.73,0.5308219178082193
ACC-000772,Dublin,2023-02-08,13:30:00,53.42361550747278,-6.109312724299524,2,0,3,Urban,Daylight,2023-02-08 13:30:00,13,Wednesday,2,False,0,1.7000000000000002,6.8,0.7,23.7,1453000,1.0,0,0,1.826,0.13764624913971094
ACC-000773,Wexford,2025-06-06,00:36:00,52.36559684204381,-6.464169099735856,1,2,4,Urban,Darkness,2025-06-06 00:36:00,0,Friday,6,False,0,1.85,11.4,5.4,26.7,163000,0.46,1,1,3.231,0.8957055214723927
ACC-000774,Wexford,2023-08-31,22:06:00,52.25035198894926,-6.376333024859806,2,1,2,Urban,Daylight,2023-08-31 22:06:00,22,Thursday,8,False,0,1.75,15.6,4.6,18.8,163000,0.46,1,0,2.634,0.8957055214723927
ACC-000775,Galway,2024-06-15,07:58:00,53.24151465760804,-9.056716225113398,4,3,2,Urban,Darkness,2024-06-15 07:58:00,7,Saturday,6,True,1,3.35,12.1,5.3,19.2,292000,0.55,1,0,2.961,0.5308219178082193
ACC-000776,Dublin,2025-10-31,14:18:00,53.34224237404718,-6.342741240191009,1,0,2,Urban,Darkness,2025-10-31 14:18:00,14,Friday,10,False,0,0.9500000000000001,12.7,17.5,32.2,1453000,1.0,1,1,8.841,0.13764624913971094
ACC-000777,Waterford,2024-07-25,22:21:00,52.20828802198365,-7.1027187519885455,2,2,2,Rural,Daylight,2024-07-25 22:21:00,22,Thursday,7,False,0,2.0,16.3,0.7,17.8,127000,0.44,0,0,0.849,1.1338582677165354
ACC-000778,Dublin,2024-05-10,23:23:00,53.29962191480265,-6.199537300338943,1,0,2,Urban,Daylight,2024-05-10 23:23:00,23,Friday,5,False,0,0.9500000000000001,15.3,0.0,23.9,1453000,1.0,0,0,0.7169999999999999,0.13764624913971094
ACC-000779,Waterford,2023-07-04,17:12:00,52.38759046822912,-7.240470887238744,1,0,3,Rural,Darkness,2023-07-04 17:12:00,17,Tuesday,7,False,1,1.1500000000000001,13.5,16.7,17.7,127000,0.44,1,0,8.046,1.1338582677165354
ACC-000780,Limerick,2023-02-08,06:37:00,52.65178723142265,-8.543033552659145,1,2,1,Urban,Daylight,2023-02-08 06:37:00,6,Wednesday,2,False,0,1.25,6.4,2.4,20.3,210000,0.5,1,0,2.589,0.7142857142857142
ACC-000781,Dublin,2025-05-23,06:21:00,53.39858214421326,-6.251056038146843,1,1,1,Motorway,Daylight,2025-05-23 06:21:00,6,Friday,5,False,0,1.0,13.7,3.2,21.8,1453000,1.0,1,0,2.0940000000000003,0.13764624913971094
ACC-000782,Limerick,2023-03-10,12:46:00,52.6139581358039,-8.788546820242644,2,1,2,Rural,Daylight,2023-03-10 12:46:00,12,Friday,3,False,0,1.75,2.2,0.3,23.5,210000,0.5,0,0,2.79,0.7142857142857142
ACC-000783,Dublin,2023-11-16,22:34:00,53.39580645753579,-6.123508059525809,3,3,3,Rural,Daylight,2023-11-16 22:34:00,22,Thursday,11,False,0,3.0000000000000004,7.5,1.9,20.8,1453000,1.0,1,0,2.104,0.13764624913971094
ACC-000784,Cork,2024-04-17,15:56:00,51.85527911775844,-8.490888496782393,1,0,2,Urban,Darkness,2024-04-17 15:56:00,15,Wednesday,4,False,0,0.9500000000000001,8.4,0.4,24.0,584000,0.72,0,0,1.2999999999999998,0.2945205479452055
ACC-000785,Dublin,2024-10-21,10:20:00,53.27529573127092,-6.068509872832184,2,2,3,Urban,Darkness,2024-10-21 10:20:00,10,Monday,10,False,0,2.2,12.2,1.9,47.4,1453000,1.0,1,1,2.277,0.13764624913971094
ACC-000786,Waterford,2023-12-02,14:12:00,52.29292746649753,-7.067525907212388,2,3,1,Rural,Darkness,2023-12-02 14:12:00,14,Saturday,12,True,0,2.0500000000000003,1.5,3.2,11.8,127000,0.44,1,0,3.9190000000000005,1.1338582677165354
ACC-000787,Kerry,2024-05-08,04:07:00,52.17871134084724,-9.655886553182508,1,0,1,Motorway,Daylight,2024-05-08 04:07:00,4,Wednesday,5,False,0,0.75,11.7,0.4,12.4,156000,0.42,0,0,0.552,0.9102564102564101
ACC-000788,Waterford,2024-12-21,04:29:00,52.30107244771017,-7.023506283870645,3,1,2,Rural,Daylight,2024-12-21 04:29:00,4,Saturday,12,True,0,2.3000000000000003,8.9,3.5,31.5,127000,0.44,1,1,2.795,1.1338582677165354
ACC-000789,Dublin,2024-01-30,02:52:00,53.33733066867678,-6.321182712290143,3,1,1,Rural,Daylight,2024-01-30 02:52:00,2,Tuesday,1,False,0,2.1,4.0,0.0,21.3,1453000,1.0,0,0,2.139,0.13764624913971094
ACC-000790,Dublin,2023-02-11,09:59:00,53.325737370954855,-6.291763835761771,2,0,2,Urban,Daylight,2023-02-11 09:59:00,9,Saturday,2,True,1,1.5,9.0,0.0,15.1,1453000,1.0,0,0,0.703,0.13764624913971094
ACC-000791,Galway,2024-03-02,19:18:00,53.343583288469866,-9.10483059431331,3,2,2,Urban,Daylight,2024-03-02 19:18:00,19,Saturday,3,True,0,2.5500000000000003,4.7,0.8,32.7,292000,0.55,0,1,2.6660000000000004,0.5308219178082193
ACC-000792,Dublin,2024-08-13,23:52:00,53.38019635458077,-6.274736002170173,2,1,2,Rural,Daylight,2024-08-13 23:52:00,23,Tuesday,8,False,0,1.75,17.9,1.6,27.4,1453000,1.0,1,1,1.542,0.13764624913971094
ACC-000793,Kilkenny,2025-10-28,15:58:00,52.71998889513127,-7.348234804320126,1,1,1,Urban,Daylight,2025-10-28 15:58:00,15,Tuesday,10,False,0,1.0,9.9,0.5,28.0,103000,0.4,0,1,1.0899999999999999,1.3592233009708736
ACC-000794,Dublin,2024-04-28,04:09:00,53.39336774336694,-6.238389284939226,3,2,2,Urban,Daylight,2024-04-28 04:09:00,4,Sunday,4,True,0,2.5500000000000003,7.8,1.5,20.7,1453000,1.0,1,0,1.8459999999999999,0.13764624913971094
ACC-000795,Kerry,2025-11-17,07:05:00,52.31116616070327,-9.612847528678175,1,2,1,Urban,Daylight,2025-11-17 07:05:00,7,Monday,11,False,1,1.25,3.8,0.0,6.5,156000,0.42,0,0,1.745,0.9102564102564101
ACC-000796,Galway,2024-02-15,20:57:00,53.29702009004502,-8.981924588695875,1,0,3,Motorway,Darkness,2024-02-15 20:57:00,20,Thursday,2,False,0,1.1500000000000001,10.4,8.4,21.2,292000,0.55,1,0,4.416,0.5308219178082193
ACC-000797,Dublin,2025-07-16,18:58:00,53.4206736058649,-6.442595120275628,2,1,3,Urban,Daylight,2025-07-16 18:58:00,18,Wednesday,7,False,1,1.9500000000000002,15.3,0.0,17.0,1453000,1.0,0,0,0.51,0.13764624913971094
ACC-000798,Cork,2024-03-07,21:53:00,51.95104445782565,-8.406154568124332,2,2,2,Urban,Daylight,2024-03-07 21:53:00,21,Thursday,3,False,0,2.0,8.4,2.6,29.7,584000,0.72,1,1,2.461,0.2945205479452055
ACC-000799,Dublin,2025-11-27,07:19:00,53.39970988712579,-6.304042273781138,2,0,1,Urban,Daylight,2025-11-27 07:19:00,7,Thursday,11,False,1,1.3,13.0,4.4,31.7,1453000,1.0,1,1,2.931,0.13764624913971094
ACC-000800,Waterford,2023-09-11,18:04:00,52.17953289112026,-7.064516164103539,2,2,4,Urban,Daylight,2023-09-11 18:04:00,18,Monday,9,False,1,2.4000000000000004,17.1,3.9,13.4,127000,0.44,1,0,2.157,1.1338582677165354
ACC-000801,Dublin,2023-06-10,22:10:00,53.290881661663065,-6.181078680183605,4,3,2,Urban,Daylight,2023-06-10 22:10:00,22,Saturday,6,True,0,3.35,16.6,0.9,15.6,1453000,1.0,0,0,0.873,0.13764624913971094
ACC-000802,Kilkenny,2025-05-22,03:32:00,52.56953783674648,-7.196216622001084,2,0,2,Rural,Daylight,2025-05-22 03:32:00,3,Thursday,5,False,0,1.5,12.8,0.0,16.1,103000,0.4,0,0,0.483,1.3592233009708736
ACC-000803,Limerick,2023-05-06,21:55:00,52.617549322412536,-8.669753617323872,2,1,1,Urban,Daylight,2023-05-06 21:55:00,21,Saturday,5,True,0,1.55,13.1,3.3,13.5,210000,0.5,1,0,1.89,0.7142857142857142
ACC-000804,Cork,2024-09-03,06:07:00,51.86502167948723,-8.212091671330548,1,3,1,Motorway,Daylight,2024-09-03 06:07:00,6,Tuesday,9,False,0,1.5,13.5,0.5,16.9,584000,0.72,0,0,0.732,0.2945205479452055
ACC-000805,Cork,2023-08-11,01:43:00,51.99504989812965,-8.43028789178726,1,0,1,Motorway,Daylight,2023-08-11 01:43:00,1,Friday,8,False,0,0.75,15.9,6.2,27.2,584000,0.72,1,1,3.606,0.2945205479452055
ACC-000806,Dublin,2024-11-25,10:35:00,53.40082923219212,-6.243341396018271,1,1,3,Motorway,Daylight,2024-11-25 10:35:00,10,Monday,11,False,0,1.4000000000000001,6.9,0.3,33.2,1453000,1.0,0,1,1.906,0.13764624913971094
ACC-000807,Galway,2023-02-03,03:40:00,53.2719784494213,-8.9949046487121,3,1,2,Urban,Daylight,2023-02-03 03:40:00,3,Friday,2,False,0,2.3000000000000003,10.1,2.1,27.5,292000,0.55,1,1,1.77,0.5308219178082193
ACC-000808,Cork,2025-03-15,11:33:00,51.86919530063607,-8.352075356159958,1,1,2,Urban,Daylight,2025-03-15 11:33:00,11,Saturday,3,True,0,1.2000000000000002,4.9,0.0,12.2,584000,0.72,0,0,1.641,0.2945205479452055
ACC-000809,Cork,2025-06-23,17:16:00,51.87203053518327,-8.455418858879725,1,0,3,Motorway,Darkness,2025-06-23 17:16:00,17,Monday,6,False,1,1.1500000000000001,15.7,0.2,25.4,584000,0.72,0,1,0.852,0.2945205479452055
ACC-000810,Dublin,2023-06-09,02:57:00,53.28547689365758,-6.179047017329147,1,0,1,Rural,Daylight,2023-06-09 02:57:00,2,Friday,6,False,0,0.75,15.2,0.0,15.8,1453000,1.0,0,0,0.474,0.13764624913971094
ACC-000811,Kilkenny,2023-11-23,13:39:00,52.70490417465146,-7.185684327670124,1,0,2,Urban,Daylight,2023-11-23 13:39:00,13,Thursday,11,False,0,0.9500000000000001,10.9,0.0,22.9,103000,0.4,0,0,0.6869999999999999,1.3592233009708736
ACC-000812,Kerry,2023-08-14,01:31:00,52.15688990609339,-9.590909207438802,1,1,1,Urban,Daylight,2023-08-14 01:31:00,1,Monday,8,False,0,1.0,14.7,0.7,15.3,156000,0.42,0,0,0.774,0.9102564102564101
ACC-000813,Dublin,2023-05-26,05:13:00,53.34469430177451,-6.330324064812985,2,0,2,Motorway,Darkness,2023-05-26 05:13:00,5,Friday,5,False,0,1.5,13.5,0.0,13.7,1453000,1.0,0,0,0.411,0.13764624913971094
ACC-000814,Galway,2024-01-25,06:10:00,53.27754705426832,-9.157813960961466,1,0,1,Urban,Daylight,2024-01-25 06:10:00,6,Thursday,1,False,0,0.75,10.5,12.2,35.6,292000,0.55,1,1,6.558,0.5308219178082193
ACC-000815,Dublin,2025-06-06,18:17:00,53.372656096810914,-6.166660232525859,3,1,2,Urban,Darkness,2025-06-06 18:17:00,18,Friday,6,False,1,2.3000000000000003,11.9,4.8,21.9,1453000,1.0,1,0,2.817,0.13764624913971094
ACC-000816,Cork,2023-08-18,02:09:00,51.75799841754861,-8.56532728093225,1,0,2,Urban,Darkness,2023-08-18 02:09:00,2,Friday,8,False,0,0.9500000000000001,16.3,58.5,30.8,584000,0.72,1,1,27.249,0.2945205479452055
ACC-000817,Dublin,2023-12-05,14:59:00,53.29185126084895,-6.268397084641274,2,0,1,Urban,Daylight,2023-12-05 14:59:00,14,Tuesday,12,False,0,1.3,5.2,1.7,26.7,1453000,1.0,1,1,2.766,0.13764624913971094
ACC-000818,Dublin,2024-06-04,08:05:00,53.42078632451289,-6.169791427819734,1,0,3,Urban,Daylight,2024-06-04 08:05:00,8,Tuesday,6,False,1,1.1500000000000001,13.5,1.3,29.3,1453000,1.0,1,1,1.464,0.13764624913971094
ACC-000819,Limerick,2025-04-08,15:22:00,52.77554953032315,-8.588963946794989,1,0,2,Urban,Daylight,2025-04-08 15:22:00,15,Tuesday,4,False,0,0.9500000000000001,10.5,0.0,8.2,210000,0.5,0,0,0.24599999999999997,0.7142857142857142
ACC-000820,Kerry,2023-11-07,12:30:00,52.13930430342047,-9.62611392834354,2,1,4,Urban,Daylight,2023-11-07 12:30:00,12,Tuesday,11,False,0,2.1500000000000004,8.7,4.1,23.1,156000,0.42,1,0,2.863,0.9102564102564101
ACC-000821,Wexford,2024-09-20,22:21:00,52.31311204707721,-6.340111881077581,1,0,2,Urban,Darkness,2024-09-20 22:21:00,22,Friday,9,False,0,0.9500000000000001,14.9,0.0,20.6,163000,0.46,0,0,0.618,0.8957055214723927
